Date,Time,Global_active_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Global_reactive_power,Voltage,Global_intensity
25/03/2026,01:14:00,0.33708666991053227,0.0,0.0,0.0,0.09345295960598021,240.79025404582347,1.4157640136242355
25/03/2026,01:15:00,0.30328758469170036,0.0,0.0,0.0,0.19865518414931627,239.06768864443922,1.2738078557051415
25/03/2026,01:16:00,0.4361788305559743,0.0,0.0,0.0,0.019232482288363495,238.09401700276473,1.831951088335092
25/03/2026,01:17:00,0.22764650360453617,0.0,0.0,0.0,0.16998889345334078,241.0097829842952,0.956115315139052
25/03/2026,01:18:00,0.23137654948532266,0.0,0.0,0.0,0.19728543500244425,235.62384476335794,0.9717815078383552
25/03/2026,01:19:00,0.34302984524218544,0.0,0.0,0.0,0.01136111091333254,241.7534707869186,1.4407253500171788
25/03/2026,01:20:00,0.3556356815500704,0.0,0.0,0.0,0.17409750410979752,240.25066231502575,1.4936698625102958
25/03/2026,01:21:00,0.3999092537067773,0.0,0.0,0.0,0.15639952767078003,236.12301602412998,1.6796188655684647
25/03/2026,01:22:00,0.420036272113598,0.0,0.0,0.0,0.08052986026303262,235.62479573132507,1.7641523428771118
25/03/2026,01:23:00,0.4072679017235111,0.0,0.0,0.0,0.10077117216350993,236.41967828566962,1.7105251872387468
25/03/2026,01:24:00,0.36707233648628623,0.0,0.0,0.0,0.13033645432214716,239.1260699640163,1.5417038132424021
25/03/2026,01:25:00,0.2356247381876267,0.0,0.0,0.0,0.15691952543677645,238.9761909707028,0.9896239003880322
25/03/2026,01:26:00,0.35944576502594555,0.0,0.0,0.0,0.18077857118301752,235.5990361124775,1.5096722131089715
25/03/2026,01:27:00,0.26626825182316627,0.0,0.0,0.0,0.011043367865863863,240.6523082680876,1.1183266576572983
25/03/2026,01:28:00,0.23498386865918125,0.0,0.0,0.0,0.16175515886381522,235.59022068424912,0.9869322483685613
25/03/2026,01:29:00,0.4469867042512965,0.0,0.0,0.0,0.032692281895067836,237.699885461534,1.8773441578554453
25/03/2026,01:30:00,0.4811350681293671,0.0,0.0,0.0,0.021906902009326434,238.8734980593402,2.020767286143342
25/03/2026,01:31:00,0.3962686520116324,0.0,0.0,0.0,0.07270508397804465,239.90374890773168,1.6643283384488563
25/03/2026,01:32:00,0.3257101398267722,0.0,0.0,0.0,0.09552979402543356,236.87624662940476,1.3679825872724434
25/03/2026,01:33:00,0.4161338518316765,0.0,0.0,0.0,0.08356471014501697,235.4711289957946,1.7477621776930414
25/03/2026,01:34:00,0.3304081912113425,0.0,0.0,0.0,0.19276763225067717,239.93913985440776,1.3877144030876387
25/03/2026,01:35:00,0.24487452016289565,0.0,0.0,0.0,0.08011242296268212,241.24949315351162,1.0284729846841618
25/03/2026,01:36:00,0.3283792779258572,0.0,0.0,0.0,0.1433016465512494,239.4998149696312,1.3791929672886003
25/03/2026,01:37:00,0.20265374318051796,0.0,0.0,0.0,0.19197916717672836,236.67673420247817,0.8511457213581755
25/03/2026,01:38:00,0.48630181444316967,0.0,0.0,0.0,0.1340553969344477,240.1641720757737,2.042467620661313
25/03/2026,01:39:00,0.4111798774569494,0.0,0.0,0.0,0.0660008322652426,237.5818047533416,1.7269554853191875
25/03/2026,01:40:00,0.30198098095945874,0.0,0.0,0.0,0.07200976132947781,237.4895779283749,1.2683201200297267
25/03/2026,01:41:00,0.24634680473788437,0.0,0.0,0.0,0.07270186648167927,240.3208618292864,1.0346565798991143
25/03/2026,01:42:00,0.4798654376741187,0.0,0.0,0.0,0.07045803713246516,238.38653056241532,2.0154348382312985
25/03/2026,01:43:00,0.4158904716781944,0.0,0.0,0.0,0.09287909340286155,236.37861272556881,1.7467399810484165
25/03/2026,01:44:00,0.20845380868455637,0.0,0.0,0.0,0.13421269907216948,235.39484092234434,0.8755059964751368
25/03/2026,01:45:00,0.3772186131760147,0.0,0.0,0.0,0.09650101308784971,236.05332629932428,1.5843181753392617
25/03/2026,01:46:00,0.25791469930970135,0.0,0.0,0.0,0.1824662348841747,237.67640683544752,1.0832417371007457
25/03/2026,01:47:00,0.3051482524555091,0.0,0.0,0.0,0.1422013586297727,235.71368218932741,1.2816226603131382
25/03/2026,01:48:00,0.2748106801853648,0.0,0.0,0.0,0.034216689504565315,235.00094009561826,1.1542048567785324
25/03/2026,01:49:00,0.4489361837968633,0.0,0.0,0.0,0.029466108488148502,238.53558884516644,1.885531971946826
25/03/2026,01:50:00,0.41509382397321554,0.0,0.0,0.0,0.052628736099739504,240.87121333626473,1.7433940606875054
25/03/2026,01:51:00,0.33058808962387687,0.0,0.0,0.0,0.11628970148013779,237.22868950330331,1.3884699764202828
25/03/2026,01:52:00,0.24481222478831635,0.0,0.0,0.0,0.1196043130066759,236.636569201473,1.0282113441109286
25/03/2026,01:53:00,0.4363762818298954,0.0,0.0,0.0,0.18680494217777743,241.46096290839228,1.8327803836855607
25/03/2026,01:54:00,0.4268428354963329,0.0,0.0,0.0,0.18220157880301102,240.6059146864301,1.7927399090845981
25/03/2026,01:55:00,0.44202161933321116,0.0,0.0,0.0,0.19896910027897008,235.2288809842248,1.856490801199487
25/03/2026,01:56:00,0.3722234084022833,0.0,0.0,0.0,0.027460630383299156,241.34316063202866,1.5633383152895899
25/03/2026,01:57:00,0.3548120590126581,0.0,0.0,0.0,0.17992259417750825,239.441150545099,1.490210647853164
25/03/2026,01:58:00,0.32692471947977464,0.0,0.0,0.0,0.10254394544370604,240.01540597178715,1.3730838218150536
25/03/2026,01:59:00,0.388474069305523,0.0,0.0,0.0,0.01713503510840315,238.31379685134337,1.6315910910831966
25/03/2026,02:00:00,0.4795284533102249,0.0,0.0,0.0,0.19445168980445376,236.38960311378082,2.014019503902945
25/03/2026,02:01:00,0.2924836182523179,0.0,0.0,0.0,0.07592441524851101,237.88587594277797,1.2284311966597352
25/03/2026,02:02:00,0.22614123718643217,0.0,0.0,0.0,0.1026808994231898,241.78869658618666,0.9497931961830152
25/03/2026,02:03:00,0.4456589421789189,0.0,0.0,0.0,0.016152101245498596,235.6817262659353,1.8717675571514594
25/03/2026,02:04:00,0.23844828988141434,0.0,0.0,0.0,0.10194588227916673,235.84151256262226,1.0014828175019403
25/03/2026,02:05:00,0.41877366641195557,0.0,0.0,0.0,0.017378620978098214,237.77492628553284,1.7588493989302134
25/03/2026,02:06:00,0.38677037072017545,0.0,0.0,0.0,0.11263932169430102,241.53585176565008,1.6244355570247369
25/03/2026,02:07:00,0.45301877298563026,0.0,0.0,0.0,0.0006605145668758139,241.29396441549335,1.9026788465396471
25/03/2026,02:08:00,0.3602372515812024,0.0,0.0,0.0,0.17893810814399685,236.73332305737156,1.51299645664105
25/03/2026,02:09:00,0.31399672308661347,0.0,0.0,0.0,0.07123867541453624,235.30342558690506,1.3187862369637766
25/03/2026,02:10:00,0.22932619879838612,0.0,0.0,0.0,0.053641596200598496,238.6553193919979,0.9631700349532217
25/03/2026,02:11:00,0.49023370304805286,0.0,0.0,0.0,0.1787749821035104,240.65024739168,2.0589815528018223
25/03/2026,02:12:00,0.47246901280105297,0.0,0.0,0.0,0.02831858181745084,241.61660218782285,1.9843698537644225
25/03/2026,02:13:00,0.2469862907226466,0.0,0.0,0.0,0.050131116446443705,240.4526671130784,1.0373424210351159
25/03/2026,02:14:00,0.32119237306157056,0.0,0.0,0.0,0.11487457097353514,238.45063767637524,1.3490079668585964
25/03/2026,02:15:00,0.4897019284519088,0.0,0.0,0.0,0.18368443501981768,237.23368679230288,2.056748099498017
25/03/2026,02:16:00,0.33251224496154863,0.0,0.0,0.0,0.18421532611939767,239.21377810886162,1.3965514288385044
25/03/2026,02:17:00,0.4757089431624627,0.0,0.0,0.0,0.08645252205708778,236.43124279884012,1.9979775612823434
25/03/2026,02:18:00,0.4643084034153824,0.0,0.0,0.0,0.19192444496228067,240.2010326400657,1.9500952943446062
25/03/2026,02:19:00,0.4328994948615534,0.0,0.0,0.0,0.025128870797568915,241.55848402689816,1.8181778784185243
25/03/2026,02:20:00,0.39982573804165844,0.0,0.0,0.0,0.08378819241936289,236.7779114970394,1.6792680997749656
25/03/2026,02:21:00,0.49129033572965053,0.0,0.0,0.0,0.09947137335442552,241.12762797270943,2.0634194100645322
25/03/2026,02:22:00,0.3737789462789971,0.0,0.0,0.0,0.19063850846724245,238.99126337111792,1.569871574371788
25/03/2026,02:23:00,0.39767004751136226,0.0,0.0,0.0,0.11335334882188644,235.90143739870942,1.6702141995477215
25/03/2026,02:24:00,0.29321294376662704,0.0,0.0,0.0,0.05816074511210545,237.09135931146415,1.2314943638198337
25/03/2026,02:25:00,0.22549284260436453,0.0,0.0,0.0,0.11887784026677013,239.23463794208996,0.947069938938331
25/03/2026,02:26:00,0.45738637244702945,0.0,0.0,0.0,0.12966217388190315,237.2963968703062,1.9210227642775237
25/03/2026,02:27:00,0.2790459278115891,0.0,0.0,0.0,0.058135045313987055,236.37587769752008,1.1719928968086744
25/03/2026,02:28:00,0.4471332592927522,0.0,0.0,0.0,0.034442038247093666,235.97063966808258,1.8779596890295593
25/03/2026,02:29:00,0.4012509352603466,0.0,0.0,0.0,0.12302035953133644,241.92286358358828,1.6852539280934558
25/03/2026,02:30:00,0.25630022157233223,0.0,0.0,0.0,0.0766731401816959,240.76685218800714,1.0764609306037953
25/03/2026,02:31:00,0.4894940538529632,0.0,0.0,0.0,0.11441144879519614,235.4288458586183,2.0558750261824454
25/03/2026,02:32:00,0.2000621899711328,0.0,0.0,0.0,0.12534122812534762,241.2632769952365,0.8402611978787577
25/03/2026,02:33:00,0.4853701655666442,0.0,0.0,0.0,0.04889158576636661,239.81877907044267,2.0385546953799056
25/03/2026,02:34:00,0.45933479611537875,0.0,0.0,0.0,0.1768899504352173,240.45883040523591,1.9292061436845909
25/03/2026,02:35:00,0.4600859767398679,0.0,0.0,0.0,0.1256586531738255,235.0105751193662,1.9323611023074452
25/03/2026,02:36:00,0.2481450720595468,0.0,0.0,0.0,0.06971953578723411,239.67278235926815,1.0422093026500967
25/03/2026,02:37:00,0.30241491603042775,0.0,0.0,0.0,0.012610266178249119,236.60199401851483,1.2701426473277966
25/03/2026,02:38:00,0.35559310639170133,0.0,0.0,0.0,0.12441965769634983,241.20750756956903,1.4934910468451457
25/03/2026,02:39:00,0.3415085230823588,0.0,0.0,0.0,0.04970605140006728,239.15281598349264,1.434335796945907
25/03/2026,02:40:00,0.42470991369848565,0.0,0.0,0.0,0.18345702829316268,236.25155917828565,1.7837816375336397
25/03/2026,02:41:00,0.4192622646102515,0.0,0.0,0.0,0.16218012624488076,238.49407886434204,1.7609015113630564
25/03/2026,02:42:00,0.4889768994662243,0.0,0.0,0.0,0.16019066571922214,240.79486936116012,2.0537029777581424
25/03/2026,02:43:00,0.35321247137529554,0.0,0.0,0.0,0.041517947573838934,236.8497260055036,1.4834923797762414
25/03/2026,02:44:00,0.27017715375464757,0.0,0.0,0.0,0.0964276493227516,241.91033316865776,1.13474404576952
25/03/2026,02:45:00,0.2485377541477025,0.0,0.0,0.0,0.17072522519909764,236.3901546444409,1.0438585674203504
25/03/2026,02:46:00,0.3009607905571345,0.0,0.0,0.0,0.08156986344016162,238.52099418983227,1.2640353203399648
25/03/2026,02:47:00,0.46426159280490886,0.0,0.0,0.0,0.1666956885224539,241.05578414137872,1.9498986897806172
25/03/2026,02:48:00,0.21531238813556286,0.0,0.0,0.0,0.08506486746916145,236.32037239873503,0.904312030169364
25/03/2026,02:49:00,0.28168419200075306,0.0,0.0,0.0,0.008898901101180147,240.1665309944759,1.1830736064031628
25/03/2026,02:50:00,0.3396466814363982,0.0,0.0,0.0,0.006250049136982572,238.35606945095012,1.4265160620328725
25/03/2026,02:51:00,0.46999778850278223,0.0,0.0,0.0,0.12802795645410084,239.4401253754376,1.9739907117116855
25/03/2026,02:52:00,0.2609955855643385,0.0,0.0,0.0,0.01787322092295476,235.58807676112457,1.0961814593702217
25/03/2026,02:53:00,0.3552628970875509,0.0,0.0,0.0,0.1531774025623739,236.33585683884806,1.4921041677677138
25/03/2026,02:54:00,0.3559532751692166,0.0,0.0,0.0,0.07130806389489922,239.4637058807674,1.4950037557107099
25/03/2026,02:55:00,0.24148954090687638,0.0,0.0,0.0,0.04578820088086932,236.06422021282083,1.0142560718088809
25/03/2026,02:56:00,0.43828481565201816,0.0,0.0,0.0,0.10296525681868124,237.44308338044726,1.8407962257384762
25/03/2026,02:57:00,0.22291800005123832,0.0,0.0,0.0,0.0342444883203884,239.51157268922378,0.936255600215201
25/03/2026,02:58:00,0.4192266905571951,0.0,0.0,0.0,0.12286630257823837,237.2349062759458,1.7607521003402193
25/03/2026,02:59:00,0.3583533548116611,0.0,0.0,0.0,0.13736324559123067,238.00851826828375,1.5050840902089766
25/03/2026,03:00:00,3.493504599135677,2.3520921695499055,0.0,0.0,0.06318757326083516,240.28800415106943,2.0727193163698434
25/03/2026,03:01:00,3.3231879773039528,3.345895996678196,0.0,0.0,0.11107643655568895,236.70299515273248,1.357389504676602
25/03/2026,03:02:00,3.2530435360366656,2.3447617478726457,0.0,0.0,0.16357557285733285,236.21275544907124,1.0627828513539959
25/03/2026,03:03:00,3.2389062355577014,3.5068023679545526,0.0,0.0,0.04244679700138128,240.23030046189209,1.003406189342347
25/03/2026,03:04:00,3.249292734947262,2.727746093524044,0.0,0.0,0.13925356016639998,239.32218440425936,1.0470294867785004
25/03/2026,03:05:00,3.4525887429434787,3.870061274214983,0.0,0.0,0.056353511074682096,236.26906957164962,1.9008727203626112
25/03/2026,03:06:00,3.250578161965302,3.2112251365168865,0.0,0.0,0.09489424744926354,235.73054963287092,1.052428280254269
25/03/2026,03:07:00,3.380041327814858,3.822630912518333,0.0,0.0,0.15999512028230645,240.79414701454417,1.5961735768224037
25/03/2026,03:08:00,3.415976509602286,3.6472210115301174,0.0,0.0,0.10333790934111349,238.63072428799913,1.747101340329601
25/03/2026,03:09:00,3.3787285789924892,3.7961256077416587,0.0,0.0,0.015883742458454166,241.71108119701992,1.5906600317684545
25/03/2026,03:10:00,3.4278014698261585,3.4960128800535566,0.0,0.0,0.09619160946300076,237.3533831377671,1.7967661732698654
25/03/2026,03:11:00,3.256284655945737,3.7177796833044923,0.0,0.0,0.17909875328761116,238.7733578093912,1.076395554972094
25/03/2026,03:12:00,3.2607684488977577,2.9290169056888633,0.0,0.0,0.15092013261283668,237.1584010013537,1.0952274853705832
25/03/2026,03:13:00,3.270193233615038,2.4154766622615664,0.0,0.0,0.15943479609218264,239.48587985538109,1.1348115811831587
25/03/2026,03:14:00,3.4892499710669,3.76348064510909,0.0,0.0,0.16645788369673836,240.60592616144368,2.054849878480979
25/03/2026,03:15:00,3.2595824864354306,3.1202020139895934,0.0,0.0,0.18451171818710455,238.01859913192806,1.0902464430288084
25/03/2026,03:16:00,3.302176603858713,3.709297488422684,0.0,0.0,0.012419382543062164,237.75606585791547,1.269141736206595
25/03/2026,03:17:00,3.4751460047887552,3.7473927094561006,0.0,0.0,0.0363566598593615,235.6084201016934,1.9956132201127719
25/03/2026,03:18:00,3.4556247649453415,3.9444827281071984,0.0,0.0,0.1878918088831885,239.52552352812475,1.9136240127704354
25/03/2026,03:19:00,3.2409786376422773,2.243340657045124,0.0,0.0,0.12350371939797247,239.66349965122367,1.0121102780975657
25/03/2026,03:20:00,3.28985975381809,3.2441036794637323,0.0,0.0,0.09978855963628297,236.8404644999902,1.2174109660359778
25/03/2026,03:21:00,3.3840575477880233,3.046861756597262,0.0,0.0,0.1247562196848042,241.71899966665927,1.6130417007096987
25/03/2026,03:22:00,3.433482750630964,3.1211930240347456,0.0,0.0,0.011127444272861631,241.46532797348365,1.8206275526500495
25/03/2026,03:23:00,3.2090996384577015,3.9011099352851364,0.0,0.0,0.1796935413912777,237.61236804119852,0.8782184815223467
25/03/2026,03:24:00,3.4141248402789226,3.0751004482479773,0.0,0.0,0.024690177171224195,240.03931074387424,1.7393243291714755
25/03/2026,03:25:00,3.2617782209728987,3.553996634751324,0.0,0.0,0.14591355126225142,241.14934031630568,1.0994685280861751
25/03/2026,03:26:00,3.2385403424219517,3.9642614437101287,0.0,0.0,0.11668010561787392,235.97014465607597,1.001869438172197
25/03/2026,03:27:00,3.372382242283276,3.3698911329663583,0.0,0.0,0.1487723156607065,238.66464304604958,1.5640054175897606
25/03/2026,03:28:00,3.4781099818678745,3.270149970602869,0.0,0.0,0.1759417054726956,240.906124933139,2.0080619238450725
25/03/2026,03:29:00,3.2270682014233825,3.829905913798516,0.0,0.0,0.06627703859582819,238.46267022551945,0.9536864459782065
25/03/2026,03:30:00,3.4285602971871287,2.3334631160622736,0.0,0.0,0.09211450779813933,238.03631764230246,1.7999532481859413
25/03/2026,03:31:00,3.211192422208739,3.2825810970055835,0.0,0.0,0.13012894452580911,240.22214751683873,0.8870081732767046
25/03/2026,03:32:00,3.2868941530674833,2.301366927766778,0.0,0.0,0.12860440710372942,235.65660211639764,1.2049554428834293
25/03/2026,03:33:00,3.2572003407944683,2.442711191032344,0.0,0.0,0.09735582486125167,238.45836377374133,1.080241431336767
25/03/2026,03:34:00,3.2783697236810694,2.092082666881637,0.0,0.0,0.14319746874578287,239.46893697934,1.1691528394604913
25/03/2026,03:35:00,3.2216068366193533,2.7739559476489672,0.0,0.0,0.11266276401102765,239.41878756568536,0.9307487138012833
25/03/2026,03:36:00,3.300787315744552,2.808114535296854,0.0,0.0,0.13365485202460778,237.02320096258566,1.2633067261271185
25/03/2026,03:37:00,3.325748534203558,3.7059259955513797,0.0,0.0,0.1841707219711139,241.0854309179661,1.368143843654945
25/03/2026,03:38:00,3.225345178361996,3.3221098829168034,0.0,0.0,0.1017534109953511,238.82532509102967,0.946449749120384
25/03/2026,03:39:00,3.2139704712617045,3.3744087118295467,0.0,0.0,0.18752195463942214,237.327929305473,0.8986759792991594
25/03/2026,03:40:00,3.3569902858917713,3.1092930340612495,0.0,0.0,0.09121983581497917,237.45278942566372,1.4993592007454404
25/03/2026,03:41:00,3.4359805935662417,2.888367869662067,0.0,0.0,0.12814986667939432,238.76015585458717,1.831118492978215
25/03/2026,03:42:00,3.2622852704204153,3.6542944293577007,0.0,0.0,0.013891454814939875,239.65972678798485,1.1015981357657438
25/03/2026,03:43:00,3.3343419587507626,2.7246178062466067,0.0,0.0,0.06808609764845545,237.23406319063125,1.4042362267532036
25/03/2026,03:44:00,3.486329643704223,3.2093405726760014,0.0,0.0,0.1551172183800369,235.93081609580653,2.042584503557736
25/03/2026,03:45:00,3.4042680075546676,3.195655251530885,0.0,0.0,0.03930271386722224,239.54028019050213,1.697925631729604
25/03/2026,03:46:00,3.4148725321387152,2.4785338404006536,0.0,0.0,0.13682142453800425,241.22031827861517,1.7424646349826034
25/03/2026,03:47:00,3.2038335212380002,3.8488132542235522,0.0,0.0,0.1185579049346641,235.2228972795009,0.8561007891996018
